comments,rating,helpful,label
The goods are very satisfied and the delivery service is very good.,5,0,Good
日本版では海外のフレンドと遊べなかったので購入しました！やはり最高です！英語ですが、問題なくプレイできます！！,5,0,Good
Juegazo. Tiene de todo lo que uno pueda pedir en un juego. El online bien pero muchos niño rata. Sin palabras los gráficos y la jugabilidad. La campaña muy buena. Envío en buen estado y a tiempo,5,One,Good
Great game,5,0,Good
"Had this on the PS3, decided it was finally time to upgrade, awesome game!",5,2,Good
Great price.,5,0,Good
Bought it for my three sons and they love playing it. I would advise an over 17 years for game play though as it is very graphic.,5,0,Good
Rock star did it again!  Another great installment in the franchise.,5,0,Good
Thank you,4,0,Good
"Best game ever, great price",5,0,Good
Great game but do not do the activities in this game in real life consequences are severely more intense and impactful in real life.,5,0,Good
I bought GTA V from Amazon because it's the cheapest I could find it. This game is worth every penny though. It's an amazing game.,5,0,Good
He or She did a great job it was FANTASTIC when this person says what he says in the bio he is right great  JOB,5,0,Good
Ok,5,0,Good
Excellent!,5,0,Good
Best game ever! Graphics are amazing and the storyline is really well created.,5,0,Good
Great game,4,0,Good
Item shipped right away.  No issues.,5,0,Good
"Buen juego, buen precio. Pero el disco venía suelto.",4,0,Good
Great quality,5,0,Good
Amazing game.,5,0,Good
Don't have time to play,3,0,Normal
"Hey, it's GTAV!  What else is there to say about? LOL",5,0,Good
10/10,5,0,Good
Great game.,5,0,Good
"el artículo llegó en buen estado, si eres fan de la saga de GTA será de tu agrado.",5,0,Good
"great game , wheres the vr version",5,0,Good
Everything in order and working correctly.,5,0,Good
loves it,4,0,Good
Great Video Game,5,0,Good
"The best open world game ever made. Lots of Fun,Good Graphics,Great Game play i still play it a lot and will continue to do so! 10/10",5,0,Good
Love it thank will shop again,5,0,Good
Very good,4,0,Good
GTA for PS4 is worth for first person view alone.,5,0,Good
Brand new,5,0,Good
Excelente juego,5,0,Good
2018年3月4日(日)に注文していた北米版PS4GTA5が届いたのでインストールしました。WiFiなので長い時間を要すると思いきや、昨年12月に日本版をアップデートしてた為か90分程で済みました。<br>北米版GTA5ONLINEをプレイする為にアカウントを新しく作る必要が無く、そのまま日本で作成したPSIDでプレイ出来ました。PS PLUSも新たに北米版を購入する必要が無く日本版でプレイ出来ました。<br>日本版では、なかなかジョブの人数の集まりが一杯になった経験が余りありませんが、今はトランスフォームレースが2倍の獲得賞金及びRPということもあるとは思われますが二度のクイックジョブで満員、または満員まで一人足りないという状況でした。<br>多少、英語力がないとプレイするには厳しいですが、日本版をそこそこやりこんでいれば選択肢の配列は変わらねいので、すぐに慣れると思われます。ただ、決定、及びキャンセルが日本版と逆なので注意が必要です。,5,17,Good
I love this game but the only thing that got me irritated was that they took forever to ship the game.,5,0,Good
Ordered the game and got it the next day,5,0,Good
Great game for the great price. Was a steal for me,5,0,Good
My son loves playing this game with friends online.,5,0,Good
"Me encantó fue, todo lo que quería y con un muy buen tiempo y servicio",5,0,Good
Cool,4,0,Good
👍👍👍,5,0,Good
as expected,4,0,Good
Works good,4,0,Good
Great Game! Love it!,5,0,Good
So many things to do!  It is violent so not for kids but plenty of action and things to do.  Awesome graphics on PS4.,5,0,Good
Está bien excelentemente otiginal,5,0,Good
Great game fun to play.,5,0,Good
"I wanted normal edition of Grand Theft Auto 5 so I could replace my old disc, I got premium instead, that will mess my information up, when something is ordered a specific way, you should probably do it a certain way.",1,0,Bad
Like,5,0,Good
Runs Fine,4,0,Good
"It was as expected no scratches at all, thumbs up for this seller.",5,0,Good
No hay mucho más que decir es muy bueno este juego,5,0,Good
Everything you love about GTA is even more epic in this installment. It is more beautiful and alive on the next gen. You won't be disappointed.,5,0,Good
Llego a tiempo,4,0,Good
"por problemas de ups, parece que se retraso un poco, eso es lo de menos, lo malo es que la caja tiene rota  una de las pestañas que tiene para cerrarse, el disco parece estar bien, en todo caso es solo un desperfecto mínimo supongo que por parte del transportista, fuera de eso todo bien.",4,2,Good
I've had this game for a while and I'm still playing it.,5,0,Good
Excelente,5,0,Good
One of the best game i have ever played,5,One,Good
"I loved this game, a lot of fun features.",5,0,Good
"A comparación de su contraparte de PS3, este juego se ve muchisimo más detallado además que agrega mucho contenido extra y la posibilidad de jugar en primera persona.",5,0,Good
"Can't go wrong here , great product and arrived timely !",5,One,Good
what more can i say about this that hasnt been said best game from the last two generations,5,0,Good
Good,4,0,Good
GTA5 is a huge game. Super fun and the story is very entertaining. Open world gaming at its best.,5,0,Good
Ok,5,0,Good
"Hate the Game but they have done such a great job on the environment, It's hard to not just drive around and run over hookers ;)",5,0,Good
This games out of Style now but it’s ok,5,0,Good
Greatest GTA in my opinion. Love the Story and Online.,5,0,Good
Great item,5,0,Good
cool,4,0,Good
👍🏼,5,0,Good
El juego llego sin ningún golpe y poco antes del tiempo estimado. Ademas de que lo recomiendo por que me gusto demasiado el juego en modo Online.,5,0,Good
Good,5,0,Good
Good,5,One,Good
やっぱり北米版のが規制が無く、良いです<br>細かい規制を気にする人は是非,4,7,Good
"Llego bien, a tiempo, excelente",5,0,Good
"Good game, good story, Awesome online experiences. Love it.",4,0,Good
Very happy with my purchase,5,0,Good
Great deal! Very happy with purchase! Will purchase again from this seller! Thanks!,5,0,Good
"El paquete llego en excelente estado con un dia de antipación a lo previsto, excelente juego, un must have de los videojuegos, mas que recomendado.",5,0,Good
Can't ever count out GTA. Love the game and always will.,5,0,Good
"Already played it on PS3, and I enjoyed it even more on PS4, it truly is like playing an entirely new game.",5,One,Good
One of the greatest games ever made. Not much else to say.,5,One,Good
Good game and best in the offer when I buy it,5,0,Good
"My son loves this game, that's all I can say about it.",5,0,Good
If you have a PS-4  you need this game,5,One,Good
The #1 go to game for teaming up with friends across the country. Take turns leading group hiests and negotiating income splits.,5,0,Good
Bought this for my daughter. She loves it.,5,One,Good
Great price and great game. Best price on the net and the stores. Also having Prime I received it in two days.,5,0,Good
Great deal thanks for the game,5,0,Good
Good,5,0,Good
My son in law LOVES this game.,5,0,Good
Lo tengo en ps3 pero sin duda alguna valió la pena comprarlo para esta generación de consolas :D llegó un día antes de lo estabeclido,5,0,Good
-Viene con su mapa.<br>-Es un juego muy bueno destaca por su modo online no por su modo campaña.<br>-Fue el primer juego que me llega sin el disco suelto envio muy rapido.<br>-El precio fue muy bueno el mas barato que hay en muchos lugares.,5,0,Good
It still strong online,5,0,Good
as expected,5,One,Good
Awesome,5,0,Good
Great product,5,0,Good
Good,4,0,Good
What an awesome game! Was waiting for a long time for this game to come out. As always shipping was perfect.,5,0,Good
So conflicted b/c I waste so much time playing this now.. but I luv it :-),5,0,Good
it is okay.. the download took way too long.. I hate the system already.. but giving it a continued try.,3,0,Normal
i have been playing this game nonstop since i got it. Very nice.,5,0,Good
OK,4,0,Good
I love this game please buy it it's worth the money,5,One,Good
Love it and in nice condition for a used game,5,0,Good
ok,4,0,Good
"Excelente Calidad, altamente recomendado",5,0,Good
"This is mainly for anyone who regularly plays on 144hz monitors, don't bother to buy GTA5 for ps4 it is locked at 30fps. This makes it so hard to play a game like GTA5. You need at least 60fps to play this game fluidly.  You need to get this on PC if you want to play with decent frame-rates of 60fps+.",1,33,Bad
