comments,rating,helpful,label
Very happy with my purchase,5,0,Good
Great deal! Very happy with purchase! Will purchase again from this seller! Thanks!,5,0,Good
"The package arrived in excellent condition with an antipation day to the expected, excellent game, a must have of video games, more than recommended.",5,0,Good
Can't ever count out GTA. Love the game and always will.,5,0,Good
"Already played it on PS3, and I enjoyed it even more on PS4, it truly is like playing an entirely new game.",5,1,Good
One of the greatest games ever made. Not much else to say.,5,1,Good
Good game and best in the offer when I buy it,5,0,Good
"My son loves this game, that's all I can say about it.",5,0,Good
If you have a PS-4  you need this game,5,1,Good
The #1 go to game for teaming up with friends across the country. Take turns leading group hiests and negotiating income splits.,5,0,Good
Bought this for my daughter. She loves it.,5,1,Good
Great price and great game. Best price on the net and the stores. Also having Prime I received it in two days.,5,0,Good
Great deal thanks for the game,5,0,Good
Good,5,0,Good
My son in law LOVES this game.,5,0,Good
I have it on PS3 but without a doubt it was worth buying it for this generation of consoles: D arrived a day before what was,5,0,Good
-It comes with your map. Price was the cheapest in many places.,5,0,Good
It still strong online,5,0,Good
as expected,5,1,Good
Awesome,5,0,Good
Great Product,5,0,Good
Good,4,0,Good
What an awesome game! Was waiting for a long time for this game to come out. As always shipping was perfect.,5,0,Good
So conflicted b/c I waste so much time playing this now.. but I luv it :-),5,0,Good
it is okay.. the download took way too long.. I hate the system already.. but giving it a continued try.,3,0,Normal
i have been playing this game nonstop since i got it. Very nice.,5,0,Good
OK,4,0,Good
I love this game please buy it it's worth the money,5,1,Good
Love it and in nice condition for a used game,5,0,Good
OK,4,0,Good
"Excellent Calidad, highly recommended",5,0,Good
"This is mainly for anyone who regularly plays on 144hz monitors, don't bother to buy GTA5 for ps4 it is locked at 30fps. This makes it so hard to play a game like GTA5. You need at least 60fps to play this game fluidly.  You need to get this on PC if you want to play with decent frame-rates of 60fps+.",1,33,Bad
Awesome game.  The new 1st person mode makes it feel like a whole new game.  Graphics are much improved over the PS3 version.,5,0,Good
Fun game! Already had the game but got a copy for my brother.,5,0,Good
Very fun game that is extremely addicting. Great played with friends.,5,0,Good
Came just on time. No wait. Game plays Great!!! Brand New!!!! Love it!!!!,5,0,Good
Perfect !!,5,0,Good
Like,5,1,Good
2 months and mi ps4 reading disk was failure,3,0,Normal
Grandson loved it.,5,0,Good
Hook,5,1,Good
I loved the missions and heist.,5,0,Good
"AMAZING LEAP FORWARD.  this game was awesome on ps3, but will such better graphics and a first person mode, this is so much better",5,0,Good
"I arrive in a timely manner, the game is a jewel if you like rockstar games, you must give it their time. It is not for all public",5,0,Good
"I, myself, didn't play the game. But I had bought it for my boyfriend. He said he loves it!",5,0,Good
Great game,5,0,Good
BEST GAME EVER MADE.  I'VE PLAYED ALL OF THEM.  ABSOLUTELY THE BEST GAME EVER.  WISH I HADNT BEAT IT.,5,1,Good
My puppy ate my old copy but i boght it again,5,1,Good
The game arrived earlier than indicated and in perfect condition; It is a very good title that I had already been trying to buy.,5,0,Good
Very good I will grip it on offer in good condition and sealed,5,0,Good
Rockstar games are without rival.,5,0,Good
"Great game, great deal, just all around a great game",5,0,Good
Just what I asked for!,5,0,Good
Very Fun Game!,5,0,Good
Excellent,5,0,Good
Good,4,0,Good
"Rockstar nailed it again, a must play for GTA fans and I believe most gamers in general would enjoy this addition to their collection.",5,1,Good
Excellent game came in his nail all closed new,5,0,Good
"Excellent Titulo, Mandatory Jugarlo",4,0,Good
"if you want to play online you have to download a 9GB file first, have that in mind!",5,0,Good
"The Japanese version and the expression and graphics are slightly different, but the story is the same.  It was good that the atmosphere of overseas came out more.",5,0,Good
"For this game many people are made of a console ... It is really very entertaining, an enveloping story and a super accessible price.",5,0,Good
I love this game this will be my first time playing it on the next gen console.,5,0,Good
Excellent game one of the best you shouldn't stop having,5,0,Good
It's freaking awesome!. The graphics and story plot's are excellent!.,5,0,Good
"The product itself was as expected, but despite the purchase of a new one, the instructions inside were dirty, the clips to stop the manual were broken, and the parts that were poorly managed were noticeable.",3,2,Normal
I love this game...  this game works very good  !!!!,5,0,Good
"Purchased for my 17 year old daughter, she likes it and plays it often.",5,1,Good
"Pretty much the same as on previous systems except the first person mode, which is pretty cool.",4,0,Good
Tremendous game. It looks great on the PS4.,5,0,Good
Good game good graphics,3,0,Normal
"Game is amazing, you can transfer your previous character and the heists will be ready by the end of the month! Graphics are amazing!!",5,0,Good
"A few years ago, I played on the Japanese version of PS3.  I wanted to play again and bought the North American version.  I was able to see scenes that could not be seen in the Japanese version, so I think it was good.",5,3,Good
Great Price,5,0,Good
"My husband enjoys this game. It was supposed to be OUR game, but I guess he can have it.",5,0,Good
There are slit of problems with the game 1 you can't get online because your timed out I called rockstar tech support 866-405-5654 they said they had a lot of bug issues when a game has problems just to play it online and won't let you on then what was all the hype about preordering when you didn't get rid of bugs first company that will make 1 billion dollars on game you would think they got there act together big disappointment  its correction not rejection Ido can't get online themI want a refund also lots of nudity violence would not recommend for kids under 12,1,8,Bad
There are no words that can describe this game.  Very good.,5,0,Good
Works great,5,0,Good
"All in a timely manner, the game is physical and the dialogues with Spanish subtitles, the Spanish game menu, come.",5,0,Good
This is the third system I've bought this for. Haha. Great game,5,0,Good
"If you like GTA with many North American mackerel Japanese, you may want to buy it, or you can use the rank of the domestic version as it is. You can enjoy the domestic version, the North American version and the disk. I'm waiting. PK Love Tube D3CK4QR",5,8,Good
"had to grow on me but I loved it, resold it to for 30 when I was done with it too",5,0,Good
Great,5,0,Good
"Because it is a variety of elegant domestic specifications. If you have a North American account, you can online without any problems.",3,2,Normal
"I liked the game since it came out. They are always updating it and it seems to me that it is one of the few companies that do not charge for expansion packages. That is why and because I arrived from the factory, I describe it with five stars.",5,0,Good
"Excellent game. Fun, a classic that lasts many, many hours. The story is entertaining and the gameplay is the best.",5,0,Good
One of the best games ever.,5,0,Good
Special gift for 2 boys age 13 &amp; 14 and giving much pleasure,5,0,Good
the game has met all expectations and is a lot of fun to play on &amp; off line.,5,0,Good
